assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-mitotox-p1	CID_134601	0	134601	O=C(O)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC
tox21-mitotox-p1	CID_4133	0	4133	Oc1ccccc1C(=O)OC
tox21-mitotox-p1	CID_6348	0	6348	S=C=S
tox21-mitotox-p1	CID_3485	0	3485	O=CCCCC=O
tox21-mitotox-p1	CID_2197	0	2197	COc1ccc(cc1)C3C(=O)c2ccccc2C3=O
tox21-mitotox-p1	CID_124886	0	124886	O=C(NCC(=O)O)[C@@H](NC(=O)CC[C@H](N)C(=O)O)CS
tox21-mitotox-p1	CID_2345	0	2345	O=C(OCc1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_171548	0	171548	O=C1N[C@@H]2[C@H](CCCCC(=O)O)SC[C@@H]2N1
tox21-mitotox-p1	CID_3092	0	3092	Cc1c(cc(cc1[N+](=O)[O-])[N+]([O-])=O)C(N)=O
tox21-mitotox-p1	CID_2149	0	2149	O=C(O)CC(O)CN
tox21-mitotox-p1	CID_2741	0	2741	O=C(O)C1=CC(=O)c2ccccc2O1
tox21-mitotox-p1	CID_2005	0	2005	O=C(O)CCCCCNC(C)=O
tox21-mitotox-p1	CID_657306	0	657306	[Br-].O=C(OC1CCC[N+](C)(CC)C1)C(O)(c2ccccc2)c3ccccc3
tox21-mitotox-p1	CID_54891	0	54891	Cl.O=C(OCC)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O
tox21-mitotox-p1	CID_43261	0	43261	Cl.CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO
tox21-mitotox-p1	CID_7027	0	7027	O[C@H]1[C@H](O)[C@@H](O)C(=O)O[C@@H]1CO
tox21-mitotox-p1	CID_72139	0	72139	Oc1cc2OC(=O)Sc2cc1
tox21-mitotox-p1	CID_60196280	0	60196280	[Na+].[Na+].O.O.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(CSC2=NC(=O)C([O-])=NN2C)CS[C@@H]34)C([O-])=O
tox21-mitotox-p1	CID_14520	0	14520	O=C1SCCC1NC(=O)C
tox21-mitotox-p1	CID_16219349	0	16219349	Cl.FC(F)(F)c1cccc(C[C@@H](C)NCC)c1
tox21-mitotox-p1	CID_5876	0	5876	OCC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C
tox21-mitotox-p1	CID_32778	0	32778	Cc1cc(no1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NN3CCCCCC3
tox21-mitotox-p1	CID_999	0	999	OC(=O)Cc1ccccc1
tox21-mitotox-p1	CID_7151	0	7151	COC(=O)c1cccnc1
tox21-mitotox-p1	CID_3821	0	3821	CNC1(CCCCC1=O)c2ccccc2Cl
tox21-mitotox-p1	CID_12947	0	12947	O=S(=O)(O)O.CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
tox21-mitotox-p1	CID_7057995	0	7057995	OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl
tox21-mitotox-p1	CID_6093170	0	6093170	[Ca+2].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
tox21-mitotox-p1	CID_464	0	464	O=C(NCC(=O)O)c1ccccc1
tox21-mitotox-p1	CID_130313	0	130313	O=S2(=O)C(C)(C)[C@@H](N1C(=O)C[C@H]12)C(=O)O
tox21-mitotox-p1	CID_54680691	0	54680691	O.O.NC(=O)C=3C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@@](C)(O)[C@H]2[C@H](O)[C@H]4[C@@H](C=3O)N(C)C
tox21-mitotox-p1	CID_4763	0	4763	O=C1NC(=O)NC(=O)C1(CC)c2ccccc2
tox21-mitotox-p1	CID_68848	0	68848	CN(C)S(=O)(=O)N[C@H]2C[C@@H]3c4cccc1c4c(cn1C)C[C@H]3N(C)C2
tox21-mitotox-p1	CID_45055378	0	45055378	CI.O=C1CC[C@@]5(O)[C@H]2Cc4ccc(O)c3O[C@@H]1[C@]5(CCN2CC=C)c34
tox21-mitotox-p1	CID_9925873	0	9925873	COc1ccc2C[C@H]4NCC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45
tox21-mitotox-p1	CID_11548	0	11548	[Cl-].C[N+](C)(C)CC(C)OC(=O)N
tox21-mitotox-p1	CID_5831	0	5831	[Cl-].C[N+](C)(C)CCOC(=O)N
tox21-mitotox-p1	CID_8288	0	8288	[Cl-].[Cl-].Clc2ccccc2C[N+](CC)(CC)CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC
tox21-mitotox-p1	CID_6852391	0	6852391	[Br-].OC[C@H](c1ccccc1)C(=O)O[C@@H]2C[C@@H]3[C@H]4O[C@H]4[C@H](C2)[N+]3(C)CCCC
tox21-mitotox-p1	CID_6433339	0	6433339	[I-].CC[N+](CCOc1ccc(cc1)/C=C/c2ccccc2)(CC)CC
tox21-mitotox-p1	CID_6243	0	6243	[Cl-].[Cl-].C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
tox21-mitotox-p1	CID_27350	0	27350	[Br-].[Br-].C[N+]1(CCCCC1)[C@H]6C[C@@]5(C)[C@@H](CC[C@@H]3[C@@H]5CC[C@]2(C)[C@@H](OC(C)=O)[C@H](C[C@H]23)[N+]4(C)CCCCC4)C[C@@H]6OC(C)=O
tox21-mitotox-p1	CID_10921	0	10921	[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
tox21-mitotox-p1	CID_3604	0	3604	C[N+](C)(C)CCCCCC[N+](C)(C)C
tox21-mitotox-p1	CID_441071	0	441071	O=C2C[C@@H]7OCC=C6CN4CC[C@@]53c1ccccc1N2[C@H]3[C@H]7[C@H]6C[C@H]45
tox21-mitotox-p1	CID_16051918	0	16051918	[Cl-].Cl.Oc7ccc1cc7Oc5cc6[C@H](Cc4ccc(Oc2c3[C@@H](C1)[N+](C)(C)CCc3cc(OC)c2O)cc4)N(C)CCc6cc5OC
tox21-mitotox-p1	CID_6172	0	6172	[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
tox21-mitotox-p1	CID_50287	0	50287	N/C(N)=N/c1nc(CSCCNC(=N\C#N)\NC)cs1
tox21-mitotox-p1	CID_92786	0	92786	CC(=O)[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]1[C@H]3CC[C@H]2C[C@H](O)CC[C@]12C
tox21-mitotox-p1	CID_57782	0	57782	CC(O)CCCCN2C(=O)c1n(C)cnc1N(C)C2=O
tox21-mitotox-p1	CID_12004215	0	12004215	CC(=O)O.NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]3CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N3
tox21-mitotox-p1	CID_3034287	0	3034287	Clc1ccc(CN(CC)C(=C\[N+]([O-])=O)\NC)cn1
tox21-mitotox-p1	CID_9570290	0	9570290	CCOP(=S)(O\N=C(/C#N)c1ccccc1)OCC
tox21-mitotox-p1	CID_86418	0	86418	[O-][N+](=O)/N=C2\NCCN2Cc1cnc(Cl)cc1
tox21-mitotox-p1	CID_13081	0	13081	Clc1ccc(SCSP(=S)(OCC)OCC)cc1
tox21-mitotox-p1	CID_8313	0	8313	ClC(Cl)(Cl)C(O)NC(=O)NC(O)C(Cl)(Cl)Cl
tox21-mitotox-p1	CID_38072	0	38072	O=C(O)CN3c1ccccc1C(=O)c2ccccc23
tox21-mitotox-p1	CID_3032281	0	3032281	C[N+](C)(C)CCOP([O-])(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
tox21-mitotox-p1	CID_441375	0	441375	O=S(=O)(O)O.N[C@@H]4[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]4O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O[C@@H]2O[C@H](CO)[C@@H](O[C@H]1O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]1N)[C@H]2O
tox21-mitotox-p1	CID_12008	0	12008	Cc1ccc(Cl)c(O)c1
tox21-mitotox-p1	CID_21414	0	21414	CCCCCCCCC(CCCCCCCCCC)CO
tox21-mitotox-p1	CID_6054	0	6054	OCCc1ccccc1
tox21-mitotox-p1	CID_31209	0	31209	O=CC(CCCCC)=Cc1ccccc1
tox21-mitotox-p1	CID_9873	0	9873	FC(F)(C(F)(F)C(Br)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-mitotox-p1	CID_43961	0	43961	NCc2ccccc2Sc1ccccc1CO
tox21-mitotox-p1	CID_6950248	0	6950248	CN(C)C[C@H](C)O
tox21-mitotox-p1	CID_111332	0	111332	CC(=O)OCC(=O)[C@@]3(O)CC[C@H]2[C@@H]4CCC1=CC(=O)CC[C@]1(C)C4=CC[C@@]23C
tox21-mitotox-p1	CID_231084	0	231084	CC(C)CCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C
tox21-mitotox-p1	CID_387447	0	387447	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)B(O)O)c2cnccn2
tox21-mitotox-p1	CID_108188	0	108188	Cl.Cl.NC3=Nc2ccc(C)c(Sc1ccncc1)c2C(=O)N3
tox21-mitotox-p1	CID_60196301	0	60196301	Clc2ccc(/C=N/NC(=N)N\N=C/c1ccc(Cl)cc1)cc2
tox21-mitotox-p1	CID_4677	0	4677	O=C(NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO)CCNC(=O)C(O)C(C)(C)CO
tox21-mitotox-p1	CID_26197	0	26197	C[N+](C)(C)CCOP([O-])(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
tox21-mitotox-p1	CID_1174	0	1174	O=C1C=CNC(=O)N1
tox21-mitotox-p1	CID_7888	0	7888	O=CCC(C)CCCC(C)(C)O
tox21-mitotox-p1	CID_1175	0	1175	O=C1NC(=O)NC=2NC(=O)NC1=2
tox21-mitotox-p1	CID_114750	0	114750	O=C(N)[C@@H]3CCCN3C(=O)[C@H](Cc1cncn1)NC(=O)[C@@H]2CC(=O)N(C)C(=O)N2
tox21-mitotox-p1	CID_23668516	0	23668516	[K+].[O-]C(=O)CCCC
tox21-mitotox-p1	CID_3338	0	3338	OC(CCCC)c1ccccc1
tox21-mitotox-p1	CID_3763	0	3763	FC(F)(F)C(Cl)OC(F)F
tox21-mitotox-p1	CID_60196302	0	60196302	O[C@@H]1O[C@H](COCCN(CC)CC)[C@@H](O)[C@H](O)[C@H]1OCCN(CC)CC
tox21-mitotox-p1	CID_5464257	0	5464257	Nc1scc(n1)/C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(Cn2nc(C)nn2)CS[C@@H]34)C(=O)O
tox21-mitotox-p1	CID_66067	0	66067	[O-][N+](=O)c1ccc(OP(=O)(OCC)CC)cc1
tox21-mitotox-p1	CID_23663963	0	23663963	[Na+].CC(C)c1cccc2c(cc(c2c1)S([O-])(=O)=O)CC
tox21-mitotox-p1	CID_130990	0	130990	[Cl-].COc1ccccc1C(=O)N(Cc2cccc[n+]2CC)C(=O)OC[C@@H](COC(=O)N3CCC(CC3)OC(=O)NCCCCCCCCCCCCCCCCCC)OC
tox21-mitotox-p1	CID_9570475	0	9570475	O=C(COc1ccc(cc1)C(\C)=N\O)N2CCCCC2
tox21-mitotox-p1	CID_35751	0	35751	O=C(COc1ccc(cc1)C(C)=O)N2CCCCC2
tox21-mitotox-p1	CID_71900	0	71900	[O-][N+](=O)c1ccc(cc1)n2cc(nc2C)[N+]([O-])=O
tox21-mitotox-p1	CID_3740	0	3740	O=C(Nc1c(I)c(c(I)cc1I)C(=O)O)COCCOCCOCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I
tox21-mitotox-p1	CID_3035267	0	3035267	Cl.Nc1nc(C)ncc1CN(C=O)C(/C)=C(/CCOC(=O)OCC)SC(=O)OCC
tox21-mitotox-p1	CID_15004	0	15004	COc1cc(ccc1OCC(=O)N(CC)CC)CC(=O)OCCC
tox21-mitotox-p1	CID_31378	0	31378	OCC(=O)[C@@]4(O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@]1(F)[C@@]3(C)CCC(=O)C=C3CC[C@H]12
tox21-mitotox-p1	CID_5597	0	5597	O=C(NC1CCCNC1)c2cc(OC)c(OC)c(OC)c2
tox21-mitotox-p1	CID_443753	0	443753	[Ca+2].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O.[O-]C(=O)CCNC(=O)[C@H](O)C(C)(C)CO
tox21-mitotox-p1	CID_36605	0	36605	[Na+].C[N+](C)(C)CCOP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@@H](N1C=CC(N)=NC1=O)[C@H](O)[C@@H]2O
tox21-mitotox-p1	CID_23667300	0	23667300	[Na+].[O-]C(=O)C=2N3C(=O)[C@](NC(=O)Cc1cccs1)(OC)[C@H]3SCC=2COC(N)=O
tox21-mitotox-p1	CID_23665731	0	23665731	[Na+].O=CO[C@H](c1ccccc1)C(=O)N[C@@H]4C(=O)N3C(=C(CSc2nnnn2C)CS[C@@H]34)C([O-])=O
tox21-mitotox-p1	CID_38103	0	38103	CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C=3C(=O)O
tox21-mitotox-p1	CID_5484438	0	5484438	O=C(O)[C@H](O)[C@@H](O)C(=O)O.Oc3ccc4C[C@@H]1N(C)CC[C@]2(CCCC[C@H]12)c4c3
tox21-mitotox-p1	CID_443953	0	443953	O=C(OCC)CCC(=O)O[C@@H]3[C@H](C[C@@H](C)O[C@H]3O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)N(C)C
tox21-mitotox-p1	CID_3341	0	3341	Oc1ccc(cc1)C3CNCCc2c3cc(O)c(O)c2Cl
tox21-mitotox-p1	CID_6435335	0	6435335	Nc1nc(ccc1NC(=O)OCC)NCc2ccc(F)cc2.O=C(O)/C=C\C(=O)O
tox21-mitotox-p1	CID_63002	0	63002	Cl.O=C(O)C(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
tox21-mitotox-p1	CID_3478	0	3478	Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3
tox21-mitotox-p1	CID_3446	0	3446	NCC1(CC(=O)O)CCCCC1
tox21-mitotox-p1	CID_71401	0	71401	Cl.Clc1cccc(Cl)c1CC(=O)NC(=N)N
tox21-mitotox-p1	CID_3454	0	3454	OCC(CO)OCn2cnc1c2N=C(N)NC1=O
tox21-mitotox-p1	CID_5702293	0	5702293	O=C(O)/C=C\C(=O)O.Nc1c3ccccc3nc2CCCC(O)c12
tox21-mitotox-p1	CID_774	0	774	NCCc1cncn1
tox21-mitotox-p1	CID_681	0	681	Oc1ccc(CCN)cc1O
tox21-mitotox-p1	CID_3657	0	3657	NC(=O)NO
tox21-mitotox-p1	CID_785	0	785	Oc1ccc(O)cc1
tox21-mitotox-p1	CID_3671	0	3671	CC(C)C(=O)c1c2ccccn2nc1C(C)C
tox21-mitotox-p1	CID_55918	0	55918	O=C1CCC(=NN1)c2ccc(cc2)n3ccnc3
tox21-mitotox-p1	CID_2804	0	2804	O=C(NN1C(C)CCCC1C)c2ccc(Cl)c(c2)S(N)(=O)=O
tox21-mitotox-p1	CID_9570076	0	9570076	Cl.Clc1ccc(NC(=N)NC(=N)NC(C)C)cc1
tox21-mitotox-p1	CID_5326	0	5326	O=S(=O)(Nc1ncc(cn1)OC)c2ccc(N)cc2
tox21-mitotox-p1	CID_3081	0	3081	O=C1NC(=O)C(C)(C)O1
tox21-mitotox-p1	CID_5329	0	5329	Cc2cc(NS(=O)(=O)c1ccc(N)cc1)no2
tox21-mitotox-p1	CID_2904	0	2904	NS(=O)(=O)c3cc1c(NC(NS1(=O)=O)CC2CCCC2)cc3Cl
tox21-mitotox-p1	CID_5280723	0	5280723	O[C@@H]1CC(=O)[C@H](CCCCCCC(=O)O)[C@H]1/C=C/[C@@H](O)CCCCC
tox21-mitotox-p1	CID_54680694	0	54680694	O=C(NCN1CCCC1)C4=C(O)[C@@H](N(C)C)[C@@H]5CC3C(C(=O)c2c(O)cccc2[C@@]3(C)O)=C(O)[C@]5(O)C4=O
tox21-mitotox-p1	CID_13266	0	13266	Cl.N=C(N)NC(=N)NCCc1ccccc1
tox21-mitotox-p1	CID_2797	0	2797	Clc1ccc(OC(C)(C)C(=O)O)cc1
tox21-mitotox-p1	CID_2724	0	2724	Clc1ccc(OCC(O)COC(N)=O)cc1
tox21-mitotox-p1	CID_101925	0	101925	Cl.CC(C)(COC(=O)c1ccccc1)NCCC
tox21-mitotox-p1	CID_441328	0	441328	O=C(O)C=1N2C(=O)[C@@H](N)[C@H]2SCC=1COC(C)=O
tox21-mitotox-p1	CID_54688689	0	54688689	O=C(O)[C@H](CCCCN)NCNC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2CC4C(=C(O)[C@]2(O)C1=O)C(=O)c3c(O)cccc3[C@@]4(C)O
tox21-mitotox-p1	CID_14051	0	14051	Cl.Cl.CC[C@@H](CO)NCCN[C@H](CO)CC
tox21-mitotox-p1	CID_4165	0	4165	NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
tox21-mitotox-p1	CID_122824	0	122824	Cl.CCN(CC)C(C)CN1c3ccccc3Sc2ccccc12
tox21-mitotox-p1	CID_64713	0	64713	Cl.Cl.Cc1cccc(c1)CN2CCN(CC2)C(c3ccc(Cl)cc3)c4ccccc4
tox21-mitotox-p1	CID_175533	0	175533	Clc1ccc(CCCC[N+](CC)(CC)CCCCCCC)cc1.[O-]S(=O)(=O)c1ccc(C)cc1
tox21-mitotox-p1	CID_23671691	0	23671691	[K+].[O-]C(=O)CC[C@]3(O)CC[C@H]2[C@@H]4C=CC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C
tox21-mitotox-p1	CID_9571075	0	9571075	[Cl-].Cl.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(C[N+]2(C)CCCC2)CS[C@@H]34)C(=O)O
tox21-mitotox-p1	CID_15605556	0	15605556	O[C@H]([C@@H](O)[C@@H](O)[C@H](O)C(=O)O)C(=O)O.C/C(C)=C\CCC(C)NC.C/C(C)=C\CCC(C)NC
tox21-mitotox-p1	CID_5281855	0	5281855	Oc1c4OC(=O)c2cc(O)c(O)c3OC(=O)c(cc1O)c4c23
tox21-mitotox-p1	CID_442291	0	442291	CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]5O[C@@]45C(=O)O[C@H]2[C@]34C
tox21-mitotox-p1	CID_9651	0	9651	O[C@H]1C=C[C@@]42CCN(C)Cc3ccc(OC)c(O[C@H]2C1)c34
tox21-mitotox-p1	CID_8226	0	8226	CC[C@@H](CO)NC(=O)[C@@H]2C=C1c3cccc4ncc(C[C@H]1N(C)C2)c34
tox21-mitotox-p1	CID_34040	0	34040	Brc1cc(cnc1)C(=O)OC[C@@H]3C[C@]4(OC)c5cccc2c5c(cn2C)C[C@H]4N(C)C3
tox21-mitotox-p1	CID_643606	0	643606	O=C(OC)[C@@H]2[C@@H](O)CC[C@@H]3CN4CCc1c5ccccc5nc1[C@@H]4C[C@H]23
tox21-mitotox-p1	CID_3840	0	3840	O=C1C=C(CO)OC=C1O
tox21-mitotox-p1	CID_656743	0	656743	CN2CCc1cc5OCOc5cc1[C@H]2[C@@H]4OC(=O)c3c(OC)c(ccc34)OC
tox21-mitotox-p1	CID_174174	0	174174	CN3[C@H]1CC[C@@H]3C[C@@H](C1)OC(=O)C(CO)c2ccccc2
tox21-mitotox-p1	CID_1548943	0	1548943	Oc1ccc(cc1OC)CNC(=O)CCCC/C=C/C(C)C
tox21-mitotox-p1	CID_47812	0	47812	CS(=O)(=O)O.CSC[C@@H]1C[C@@H]2c3cccc4ncc(C[C@H]2N(C1)CCC)c34
tox21-mitotox-p1	CID_8003	0	8003	CCCCC
tox21-mitotox-p1	CID_445639	0	445639	O=C(O)CCCCCCC/C=C\CCCCCCCC
tox21-mitotox-p1	CID_441140	0	441140	O=C2c3c(O[C@]12C(=CC(=O)C[C@H]1C)OC)c(Cl)c(OC)cc3OC
tox21-mitotox-p1	CID_667493	0	667493	O=C1C=C(C)NC(=S)N1
tox21-mitotox-p1	CID_370	0	370	Oc1cc(cc(O)c1O)C(=O)O
tox21-mitotox-p1	CID_3121	0	3121	CCCC(CCC)C(=O)O
tox21-mitotox-p1	CID_19188	0	19188	O=C(O)COc1ccccc1
tox21-mitotox-p1	CID_2155	0	2155	Nc1nccs1
tox21-mitotox-p1	CID_32793	0	32793	CC(C)(C(C)(C)C(C)C)C(C)(C)S
tox21-mitotox-p1	CID_887	0	887	CO
tox21-mitotox-p1	CID_227	0	227	OC(=O)c1ccccc1N
tox21-mitotox-p1	CID_180	0	180	CC(C)=O
tox21-mitotox-p1	CID_17142	0	17142	O=C4N(CC1CO1)C(=O)N(CC2CO2)C(=O)N4CC3CO3
tox21-mitotox-p1	CID_444266	0	444266	O=C(O)/C=C\C(=O)O
tox21-mitotox-p1	CID_6575	0	6575	Cl\C=C(/Cl)Cl
tox21-mitotox-p1	CID_66377	0	66377	CCC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2
tox21-mitotox-p1	CID_10969	0	10969	Cl.CC(C)(O)CCCC(N)C
tox21-mitotox-p1	CID_5281613	0	5281613	COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(cc3O2)O[C@@H]5O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]5O
tox21-mitotox-p1	CID_5284557	0	5284557	O=C4CC[C@@]3(C)C(CC[C@@H]2[C@@H]3CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)=C4
tox21-mitotox-p1	CID_161803	0	161803	Cl.Clc1ccc(cc1)OCC(=O)N2CCN(CC2)Cc3ccc4OCOc4c3
tox21-mitotox-p1	CID_26133	0	26133	OCC(=O)[C@@]4(OC(=O)CCC)CC[C@@H]2[C@]4(C)C[C@H](O)[C@@H]1[C@@]3(C)CCC(=O)C=C3CC[C@H]12
tox21-mitotox-p1	CID_5641	0	5641	NC(=O)OCC
tox21-mitotox-p1	CID_5453	0	5453	S=P(N1CC1)(N2CC2)N3CC3
tox21-mitotox-p1	CID_5424	0	5424	OC=1C(=O)C(O)=C(O)C(=O)C=1O
tox21-mitotox-p1	CID_4842	0	4842	O=C(CCBr)N1CCN(CC1)C(=O)CCBr
tox21-mitotox-p1	CID_5198	0	5198	O=C(NC1CCC(C)CC1)N(CCCl)N=O
tox21-mitotox-p1	CID_5055	0	5055	O=C(C)Oc1cccc(O)c1
tox21-mitotox-p1	CID_5280531	0	5280531	CC=1CCCC(C)(C)C=1/C=CC(\C)=C\C=C\C(\C)=C\COC(=O)CCCCCCCCCCCCCCC
tox21-mitotox-p1	CID_3032818	0	3032818	C[C@H](CO)c1ccc2cc(ccc2c1)OC
tox21-mitotox-p1	CID_3032361	0	3032361	S=C1NC(CC(C)C)C(=O)N1CC=C
tox21-mitotox-p1	CID_31477	0	31477	O=C(C)Oc1c(C)c(C)c(cc1C)OCC(O)CNC(C)C
tox21-mitotox-p1	CID_5877	0	5877	CC(=O)OCC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3C[C@H](C)C1=CC(=O)C=C[C@@]12C
tox21-mitotox-p1	CID_14878	0	14878	CC(O)COC(=O)CCCCCCCCCCCCCCCCC
tox21-mitotox-p1	CID_30951	0	30951	Clc1cc(ccc1OCC=C)CC(=O)O
tox21-mitotox-p1	CID_107807	0	107807	O=C(OCC)[C@H](CCC)N[C@@H](C)C(=O)N1[C@@H](C[C@@H]2CCCC[C@H]12)C(=O)O
tox21-mitotox-p1	CID_6398970	0	6398970	Nc1scc(n1)/C(=N\O)C(=O)N[C@@H]3C(=O)N2C(=C(C=C)CS[C@@H]23)C(=O)O
tox21-mitotox-p1	CID_92088	0	92088	O.Oc1ccc(cc1)[C@@H](N)C(=O)N[C@@H]3C(=O)N2C(=C(C=CC)CS[C@@H]23)C(=O)O
tox21-mitotox-p1	CID_50599	0	50599	O=C3NC=Nc2c3ncn2[C@H]1CC[C@@H](CO)O1
tox21-mitotox-p1	CID_145815	0	145815	O=C(N)CC[C@@H](N)C(=O)O
tox21-mitotox-p1	CID_439524	0	439524	CC(C)C[C@@H](N)C(=O)O
tox21-mitotox-p1	CID_68841	0	68841	O=P(O)(O)OC[C@H](N)C(=O)O
tox21-mitotox-p1	CID_157672	0	157672	CN2CCC[C@@H]2c1cnccc1
tox21-mitotox-p1	CID_132519	0	132519	ONC(=O)C[C@@H](CC(C)C)C(=O)N[C@@H](Cc2cnc1ccccc12)C(=O)NC
tox21-mitotox-p1	CID_51683	0	51683	O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12
tox21-mitotox-p1	CID_443385	0	443385	CS[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1OP(=O)(O)O)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl
tox21-mitotox-p1	CID_20055082	0	20055082	NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)C(\NC1=O)=C\NC(N)=O)[C@@H]2CCNC(N)=N2
tox21-mitotox-p1	CID_6438394	0	6438394	O[C@@H]([C@H](O)C\C=C\CCCCCCC(=O)CCCCCC)[C@@](N)(CO)C(=O)O
tox21-mitotox-p1	CID_137601	0	137601	CCCc1ccc(cc1)C(=O)O
tox21-mitotox-p1	CID_55251	0	55251	OC(=O)c2ccccc2c1ccc(cc1)C(F)(F)F
tox21-mitotox-p1	CID_8138	0	8138	O=C(CCCCCCCCC=C)OC
tox21-mitotox-p1	CID_8797	0	8797	O=C(C)Oc1ccc(C)cc1
tox21-mitotox-p1	CID_2723920	0	2723920	[K+].O=C([O-])c1nc(O)nc(O)n1
tox21-mitotox-p1	CID_71668	0	71668	[O-][n+]1cccc(CO)c1
tox21-mitotox-p1	CID_31593	0	31593	O=C(Cn1ccnc1[N+]([O-])=O)NCc2ccccc2
tox21-mitotox-p1	CID_7402	0	7402	OS(=O)(=O)c1ccc(CC)cc1
tox21-mitotox-p1	CID_8820	0	8820	N#CCC(=O)NN
tox21-mitotox-p1	CID_8026	0	8026	CCON=O
tox21-mitotox-p1	CID_5284343	0	5284343	OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl
tox21-mitotox-p1	CID_6581	0	6581	C=CC(=O)O
